
🐉龍年春晚 欢度新年🐉,#genre#
梨园,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
天元围棋,http://[2409:8087:2001:20:2800:0:df6e:eb23]/ott.mobaibox.com/PLTV/3/224/3221228513/index.m3u8
弈坛春秋,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001322/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
劲爆体育,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001326/index.m3u8?virtualDomain=yinhe.live_hls.zte.com


🦄体育频道,#genre#
爱尔达体育2,http://198.16.100.90:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
NBA-英文,http://38.96.178.201/live/NBA/index.m3u8
纬来体育,https://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育 FHD,http://ali.hlspull.yximgs.com/live/7qvlzZeiRYNkx1Dwn6mLv3PM8GERr19J.flv
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
CCTV5-,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
BRTV体育休闲,http://111.20.35.103:6610/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
辽宁-体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
体育1,https://edge1.laotv.la/live/Bsport1/index.m3u8
体育2,https://edge1.laotv.la/live/Bsport1/sc-gaFECQ/v0_index.m3u8
体育3,https://edge1.laotv.la/live/Bsport1/sc-gaFECQ/a0_index.m3u8
beIN SPORTS 1,https://edge1.laotv.la/live/Bsport1/index.m3u8
beIN SPORTS 1,https://p2p.cdn-domain.com/hls/live/2000341/test/level_2.m3u8
beIN SPORTS 2,https://edge2.laotv.la/live/Bsport2/index.m3u8
beIN SPORTS 2,https://edge2.laotv.la/live/Bsport2/sc-gaFECQ/v0_index.m3u8
beIN SPORTS 2,https://edge2.laotv.la/live/Bsport2/sc-gaFECQ/a0_index.m3u8
欧洲体育2,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/12048/index.m3u8
欧洲体育1,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/141/index.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
俄罗斯体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/530/index.m3u8
拜仁体育,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/6097/index.m3u8
天空体育 足球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7336/index.m3u8
天空体育 新闻,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/2477/index.m3u8
天空体育 板球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7343/index.m3u8
纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
CCTV16,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
五星体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8
先锋乒羽,http://httpdvb.slave.yqdtv.com:13164/playurl?programid=4200000116&playtype=live&protocol=hls&playtoken=31603YEQXREOPEG10&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6.m3u8
劲爆体育,http://httpdvb.slave.shuliyun.com:13164/playurl?programid=4200000101&playtype=live&protocol=hls&accesstoken=G8E222BE4V21307D1TBC062A6JF7E607ABM7B61CDEDID068875K98BDB0&playtoken=ABCDEFGHI.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
小七直播不定时,https://pull.lianggexinxi.xyz/live/stream-418311_lsd.m3u8?_=1698249099856
大邱直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697006121706
大神直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697004264631
米哥直播不定时,https://pull.lianggexinxi.xyz/live/stream-431228_lsd.m3u8?_=1698248787521
Alfa Sport (1080p) [Not 24/7],https://dev.aftermind.xyz/edge-hls/unitrust/alfasports/index.m3u8?token=8TXWzhY3h6jrzqEqx
Arryadia (360p) [Not 24/7],https://cdnamd-hls-globecast.akamaized.net/live/ramdisk/arriadia/hls_snrt/arriadia.m3u8
ATG (432p),https://httpcache0-00688-cacheliveedge0.dna.qbrick.com/00688-cacheliveedge0/out/u/atg_sdi_1_free.m3u8
Awapa Sports TV (1080p) [Not 24/7],https://mgv-awapa.akamaized.net/hls/live/2104282/MGV_CHANNEL15/master.m3u8
CAF TV (1080p) [Not 24/7],https://ythls.armelin.one/channel/UCr5K057x3mHroPHsNk9OiwA.m3u8
CampusLore (720p),https://linear-235.frequency.stream/dist/glewedtv/235/hls/master/playlist.m3u8
Canal 11 (1080p) [Not 24/7],https://ythls.armelin.one/channel/UCMfEEaNYYX5w6nbvccTCHhg.m3u8
Canal do Inter (720p) [Not 24/7],https://video01.soultv.com.br/internacional/internacional/playlist.m3u8
Canal Motor (720p),https://digicom.hls.iptvdc.com/canalmotor/index.m3u8
CazéTV (1080p) [Geo-blocked],https://ythls.armelin.one/channel/UCZiYbVptd3PVPf4f6eR6UaQ.m3u8
CCTV-5 (1080p),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
DD Sports (576p),http://103.199.161.254/Content/ddsports/Live/Channel%28DDSPORTS%29/index.m3u8
DeporTV (1080p) [Not 24/7],https://538d0bde28ccf.streamlock.net/live-cont.ar/deportv/playlist.m3u8
DSTV (720p),http://79.120.178.90:1935/dstv/dstvlive/playlist.m3u8
Fight Network (1080p),https://d12a2vxqkkh1bo.cloudfront.net/hls/main.m3u8
FightBox,http://stream01.vnet.am/Fightbox/mono.m3u8
FTV (720p),https://master.tucableip.com/ftv/index.m3u8
fubo Sports Network (720p),https://dai2-xumo.fubo.tv/amagi_hls_data_xumo1212A-fubo/CDN/master.m3u8
FUEL TV (1080p),https://d35j504z0x2vu2.cloudfront.net/v1/manifest/0bc8e8376bd8417a1b6761138aa41c26c7309312/fuel-tv/606c2f67-acff-4152-975a-e5bfef54eb61/2.m3u8
Gaora Sports (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs17
Golf Network (720p),http://203.162.235.41:28107
IMPACT Wrestling (1080p),https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
Ishusho TV (720p) [Not 24/7],https://tv.livebcm.com:3425/stream/play.m3u8
J Sports 1 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs18
J Sports 2 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs19
J Sports 3 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs21
J Sports 4 (544p),http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs22
La Redonda TV (1080p) [Not 24/7],https://ythls.armelin.one/channel/UCG_S--F4wcdre2-8PG9YlhA.m3u8
M-Net Sport (720p),http://ares.mnet.mk/hls/mnet-sport.m3u8
MNB Sport (576p),https://live.mnb.mn/live/mnb_sport.stream/playlist.m3u8
MUTV (720p),https://bcovlive-a.akamaihd.net/r2d2c4ca5bf57456fb1d16255c1a535c8/eu-west-1/6058004203001/playlist.m3u8
One Golf (720p),http://162.250.201.58:6211/pk/ONEGOLF/index.m3u8
Ovacion TV (720p) [Not 24/7],http://cdn2.ujjina.com:1935/iptvovacion1/liveovacion1tv/playlist.m3u8
Pac 12 Insider (1080p),https://pac12-roku-us.amagi.tv/playlist.m3u8
Racing.com (720p),https://racingvic-i.akamaized.net/hls/live/598695/racingvic/index1500.m3u8
Real Madrid,https://stream.ads.ottera.tv/playlist.m3u8?network_id=1545
Red Bull TV (1080p),https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master.m3u8
San Marino RTV Sport (720p),https://d2hrvno5bw6tg2.cloudfront.net/smrtv-ch02/smil:ch-02.smil/master.m3u8
Ski TV (1080p) [Not 24/7],https://d2xeo83q8fcni6.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/SkiTV-SynapseTV/193.m3u8
Swerve Sports (1080p),https://linear-253.frequency.stream/dist/glewedtv/253/hls/master/playlist.m3u8
Teledeporte (1080p) [Geo-blocked],https://rtvelivestream.akamaized.net/rtvesec/tdp/tdp_main.m3u8
Teletrak (720p),https://unlimited6-cl.dps.live/sportinghd/sportinghd.smil/playlist.m3u8
TR Sport (480p),https://livetr.teleromagna.it/mia/live/playlist.m3u8
Trace Sports Stars,https://trace-sportstars-samsungnz.amagi.tv/playlist.m3u8
Türkmenistan Sport (406p) [Not 24/7],https://alpha.tv.online.tm/hls/ch004.m3u8
TVMAX (720p),https://bcovlive-a.akamaihd.net/74f665e9ff8447639d4de4b8b458d8ae/us-east-1/6058004209001/playlist_dvr.m3u8
Unbeaten (1080p),https://unbeaten-tcl.amagi.tv/playlist.m3u8
Астрахань.Ru Sport (720p),https://streaming.astrakhan.ru/astrakhanrusporthd/playlist.m3u8
Бокс ТВ,http://stream01.vnet.am/BoksTv/mono.m3u8
Старт (1080p) [Geo-blocked],https://strm.yandex.ru/kal/start/start0.m3u8
Старт Триумф (1080p) [Geo-blocked],https://strm.yandex.ru/kal/start_triumf/start_triumf0.m3u8


🦄咪咕视频-「IPV6」,#genre#
咪咕直播4K-1,http://[2409:8087:1a01:df::4001]/PLTV/88888888/224/3221225655/index.m3u8
咪咕直播4K-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225651/index.m3u8
咪咕直播-1,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225611/index.m3u8
咪咕直播-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225613/index.m3u8
咪咕直播-3,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225619/index.m3u8
咪咕直播-4,http://[2409:8087:1a01:df::4058]/PLTV/88888888/224/3221225620/index.m3u8
咪咕直播-5,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225639/index.m3u8
咪咕直播-6,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225641/index.m3u8
咪咕直播-7,http://[2409:8087:1a01:df::4011]/PLTV/88888888/224/3221225643/index.m3u8
咪咕直播-8,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225645/index.m3u8
咪咕直播-9,http://[2409:8087:1a01:df::4016]/PLTV/88888888/224/3221225647/index.m3u8
咪咕直播-10,http://[2409:8087:1a01:df::4022]/PLTV/88888888/224/3221225648/index.m3u8
咪咕直播-11,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-12,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
咪咕直播-13,http://[2409:8087:1a01:df::4014]/PLTV/88888888/224/3221225652/index.m3u8
咪咕直播-14,http://[2409:8087:1a01:df::4013]/PLTV/88888888/224/3221225653/index.m3u8
咪咕直播-15,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225654/index.m3u8
咪咕直播-16,http://[2409:8087:1a01:df::4019]/PLTV/88888888/224/3221225658/index.m3u8
咪咕直播-17,http://[2409:8087:1a01:df::4012]/PLTV/88888888/224/3221225660/index.m3u8
咪咕直播-18,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225662/index.m3u8
咪咕直播-19,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221225733/index.m3u8
咪咕直播-20,http://[2409:8087:1a01:df::4048]/PLTV/88888888/224/3221225735/index.m3u8
咪咕直播-21,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
咪咕直播-22,http://[2409:8087:1a01:df::4074]/PLTV/88888888/224/3221225739/index.m3u8
咪咕直播-23,http://[2409:8087:1a01:df::4030]/PLTV/88888888/224/3221225754/index.m3u8
咪咕直播-24,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225756/index.m3u8
咪咕直播-25,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225758/index.m3u8
咪咕直播-26,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225760/index.m3u8
咪咕直播-27,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225895/index.m3u8
咪咕直播-28,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8
咪咕直播-29,http://[2409:8087:1a01:df::4061]/PLTV/88888888/224/3221225899/index.m3u8
咪咕直播-30,http://[2409:8087:1a01:df::4009]/PLTV/88888888/224/3221225901/index.m3u8
咪咕直播-31,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225903/index.m3u8
咪咕直播-32,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播-33,http://[2409:8087:1a01:df::4051]/PLTV/88888888/224/3221225905/index.m3u8
咪咕直播-34,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-35,http://[2409:8087:1a01:df::4055]/PLTV/88888888/224/3221225910/index.m3u8
咪咕直播-36,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221225912/index.m3u8
咪咕直播-37,http://[2409:8087:1a01:df::4027]/PLTV/88888888/224/3221225914/index.m3u8
咪咕直播-38,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221226027/index.m3u8
咪咕直播-39,http://[2409:8087:1a01:df::4068]/PLTV/88888888/224/3221226031/index.m3u8
咪咕直播-40,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221226046/index.m3u8
咪咕直播-41,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8
咪咕直播-42,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8

🦄NBA-CBA,#genre#
咪咕NBA-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline01
咪咕NBA-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline02
咪咕NBA-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline03
咪咕NBA-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline04
咪咕NBA-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline05
咪咕NBA-06,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline06
咪咕NBA-07,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline07
咪咕NBA-08,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline08
咪咕NBA-09,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline09
咪咕NBA-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline10
咪咕NBA-11,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline11
咪咕NBA-12,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mgline12
腾讯NBA-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline01
腾讯NBA-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline02
腾讯NBA-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline03
腾讯NBA-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline04
腾讯NBA-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline05
腾讯NBA-06,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline06
腾讯NBA-07,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline07
腾讯NBA-08,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline08
腾讯NBA-09,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline09
腾讯NBA-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline10
腾讯NBA-11,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline11
腾讯NBA-12,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=txline12
帧享NBA-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline01
帧享NBA-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline02
帧享NBA-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline03
帧享NBA-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline04
帧享NBA-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline05
帧享NBA-06,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline06
帧享NBA-07,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline07
帧享NBA-08,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline08
帧享NBA-09,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline09
帧享NBA-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline10
帧享NBA-11,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline11
帧享NBA-12,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=zxline12
英超线路-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline01
英超线路-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline02
英超线路-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline03
英超线路-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline04
英超线路-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline05
英超线路-06,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline06
英超线路-07,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline07
英超线路-08,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline08
英超线路-09,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline09
英超线路-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=ycline10
体育赛事-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline01
体育赛事-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline02
体育赛事-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline03
体育赛事-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline04
体育赛事-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline05
体育赛事-06,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline06
体育赛事-07,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline07
体育赛事-08,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline08
体育赛事-09,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline09
体育赛事-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=spline10
游戏赛事-01,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=game01
游戏赛事-02,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=game02
游戏赛事-03,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=game03
游戏赛事-04,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=game04
游戏赛事-05,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=game05
咪咕Live-1-4K,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg14k1
咪咕Live-2-4K,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg14k2
咪咕综合,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1tyzh
咪咕足球,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zq
咪咕健身,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1js
咪咕Live-1,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb01
咪咕Live-2,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb02
咪咕Live-3,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb03
咪咕Live-4,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb04
咪咕Live-5,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb05
咪咕Live-6,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb06
咪咕Live-7,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb07
咪咕Live-8,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb08
咪咕Live-9,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb09
咪咕Live-10,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb10
咪咕Live-11,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb11
咪咕Live-12,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb12
咪咕Live-13,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb13
咪咕Live-14,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb14
咪咕Live-15,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb15
咪咕Live-16,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb16
咪咕Live-17,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb17
咪咕Live-18,http://129.226.149.79:4785/html/SPlive.php?access_token=yyiijjuunn&id=mg1zb18
